Name,Unit,Query,Min/max,Min/max clusters,Min/max clusters (1000x)
Partitions scanned,,690,49348,171,171
Partitions scanned,,691,49323,171,171
Partitions scanned,,692,62127,171,171
Partitions scanned,,693,74524,170,170
Partitions scanned,,694,60380,171,171
Partitions scanned,,695,61404,170,170
Partitions scanned,,696,15718,170,170
Partitions scanned,,697,87683,171,171
Partitions scanned,,698,47750,171,171
Partitions scanned,,699,98828,171,171
Partitions scanned,,700,13061,171,171
Partitions scanned,,701,41831,171,171
Partitions scanned,,702,30111,171,171
Partitions scanned,,703,51885,170,170
Partitions scanned,,704,19853,171,171
Partitions scanned,,705,58281,170,170
Partitions scanned,,706,38775,170,170
Partitions scanned,,707,52762,170,170
Partitions scanned,,708,99234,171,171
Partitions scanned,,709,34634,171,171
Partitions scanned,,710,44811,170,170
Partitions scanned,,711,18008,170,170
Partitions scanned,,712,67072,171,171
Partitions scanned,,713,72054,171,171
Partitions scanned,,714,93468,170,170
Partitions scanned,,715,81355,170,170
Partitions scanned,,716,73493,171,171
Partitions scanned,,717,6227,170,170
Partitions scanned,,718,15676,171,171
Partitions scanned,,719,89288,171,171
Partitions scanned,,720,56783,171,171
Partitions scanned,,721,19029,171,171
Partitions scanned,,722,28259,170,170
Partitions scanned,,723,28468,171,171
Partitions scanned,,724,82541,170,170
Partitions scanned,,725,1924,171,171
Partitions scanned,,726,7679,171,171
Partitions scanned,,727,4503,171,171
Partitions scanned,,728,25688,170,170
Partitions scanned,,729,55425,171,171
Partitions scanned,,730,90183,171,171
Partitions scanned,,731,11389,171,171
Partitions scanned,,732,67074,170,170
Partitions scanned,,733,13771,170,170
Partitions scanned,,734,49182,171,171
Partitions scanned,,735,36153,170,170
Partitions scanned,,736,70126,171,171
Partitions scanned,,737,93380,171,171
Partitions scanned,,738,62629,171,171
Partitions scanned,,739,30029,171,171
Partitions scanned,,740,90417,170,170
Partitions scanned,,741,72530,171,171
Partitions scanned,,742,33755,171,171
Partitions scanned,,743,81230,171,171
Partitions scanned,,744,35047,171,171
Partitions scanned,,745,29649,171,171
Partitions scanned,,746,99525,170,170
Partitions scanned,,747,87978,171,171
Partitions scanned,,748,61522,171,171
Partitions scanned,,749,61470,171,171
Partitions scanned,,750,24191,171,171
Partitions scanned,,751,2696,171,171
Partitions scanned,,752,64582,171,171
Partitions scanned,,753,12087,171,171
Partitions scanned,,754,2549,171,171
Partitions scanned,,755,93791,171,171
Partitions scanned,,756,5213,170,170
Partitions scanned,,757,50420,171,171
Partitions scanned,,758,86636,170,170
Partitions scanned,,759,31192,171,171
Partitions scanned,,760,28158,171,171
Partitions scanned,,761,63191,171,171
Partitions scanned,,762,36946,171,171
Partitions scanned,,763,67785,170,170
Partitions scanned,,764,51691,170,170
